TargetID	Remove
cg21515347	1
cg21515494	1
cg21516353	1
cg21518248	1
cg21518287	1
cg21518974	1
cg21520564	1
cg21520684	1
cg21520715	1
cg21520950	1
cg21521779	1
cg21524199	1
cg21524356	1
cg21525092	1
cg21525314	1
cg21528040	1
cg21531444	1
cg21531688	1
cg21532236	1
cg21532334	1
cg21533964	1
cg21533977	1
cg21534309	1
cg21534942	1
cg21535199	1
cg21535222	1
cg21535871	1
cg21535976	1
cg21537122	1
cg21537212	1
cg21537459	1
cg21537939	1
cg21538190	1
cg21538259	1
cg21539907	1
cg21540266	1
cg21540460	1
cg21540970	1
cg21541272	1
cg21542951	1
cg21543081	1
cg21543123	1
cg21543640	1
cg21543899	1
cg21544075	1
cg21544702	1
cg21544818	1
cg21545611	1
cg21546286	1
cg21546996	1
cg21547594	1
cg21547845	1
cg21548955	1
cg21549011	1
cg21549457	1
cg21550006	1
cg21554399	1
cg21555793	1
cg21558614	1
cg21558706	1
cg21559117	1
cg21559154	1
cg21559755	1
cg21562186	1
cg21564217	1
cg21564445	1
cg21565781	1
cg21565802	1
cg21567404	1
cg21570062	1
cg21570182	1
cg21570277	1
cg21570493	1
cg21571245	1
cg21572730	1
cg21572997	1
cg21574822	1
cg21574864	1
cg21576151	1
cg21577036	1
cg21577639	1
cg21578783	1
cg21578929	1
cg21579854	1
cg21580416	1
cg21581381	1
cg21581567	1
cg21581855	1
cg21582633	1
cg21582695	1
cg21583400	1
cg21583727	1
cg21584251	1
cg21584823	1
cg21585068	1
cg21585627	1
cg21585671	1
cg21587709	1
cg21589460	1
cg21590497	1
cg21593628	1
cg21594343	1
cg21594642	1
cg21595240	1
cg21599215	1
cg21599794	1
cg21600908	1
cg21603563	1
cg21604697	1
cg21604726	1
cg21605271	1
cg21605512	1
cg21606168	1
cg21606744	1
cg21608022	1
cg21610164	1
cg21610554	1
cg21610999	1
cg21616720	1
cg21617916	1
cg21618418	1
cg21618529	1
cg21618694	1
cg21618784	1
cg21619773	1
cg21619881	1
cg21619883	1
cg21623115	1
cg21623175	1
cg21623633	1
cg21623841	1
cg21625002	1
cg21625829	1
cg21626820	1
cg21626986	1
cg21629842	1
cg21631409	1
cg21632117	1
cg21632181	1
cg21634818	1
cg21637172	1
cg21637776	1
cg21638094	1
cg21639031	1
cg21639553	1
cg21639675	1
cg21640261	1
cg21642251	1
cg21642396	1
cg21643265	1
cg21643429	1
cg21643513	1
cg21644830	1
cg21645762	1
cg21646060	1
cg21647407	1
cg21648941	1
cg21649761	1
cg21653586	1
cg21655448	1
cg21659206	1
cg21660040	1
cg21660300	1
cg21662478	1
cg21662494	1
cg21662836	1
cg21664388	1
cg21664781	1
cg21665448	1
cg21666957	1
cg21667069	1
cg21668231	1
cg21672468	1
cg21673175	1
cg21673929	1
cg21677594	1
cg21680896	1
cg21682620	1
cg21688533	1
cg21688634	1
cg21689824	1
cg21690675	1
cg21691893	1
cg21692666	1
cg21694626	1
cg21696256	1
cg21698879	1
cg21700293	1
cg21700582	1
cg21700863	1
cg21704267	1
cg21704788	1
cg21705506	1
cg21707131	1
cg21707816	1
cg21712322	1
cg21713780	1
cg21720265	1
cg21720373	1
cg21720618	1
cg21720999	1
cg21722795	1
cg21723246	1
cg21726325	1
cg21727574	1
cg21727907	1
cg21728840	1
cg21733973	1
cg21734168	1
cg21734318	1
cg21735670	1
cg21735676	1
cg21736089	1
cg21736205	1
cg21739681	1
cg21741858	1
cg21745599	1
cg21747188	1
cg21747405	1
cg21748578	1
cg21749317	1
cg21749456	1
cg21751739	1
cg21752292	1
cg21752357	1
cg21752889	1
cg21754343	1
cg21755487	1
cg21757392	1
cg21757988	1
cg21758171	1
cg21760302	1
cg21762236	1
cg21763723	1
cg21763814	1
cg21765440	1
cg21765753	1
cg21766145	1
cg21767461	1
cg21769640	1
cg21771408	1
cg21771473	1
cg21771528	1
cg21774397	1
cg21775122	1
cg21777364	1
cg21777602	1
cg21777866	1
cg21780154	1
cg21780796	1
cg21783223	1
cg21784030	1
cg21784859	1
cg21786227	1
cg21787489	1
cg21788878	1
cg21789181	1
cg21789440	1
cg21789510	1
cg21791915	1
cg21793044	1
cg21794066	1
cg21796313	1
cg21797973	1
cg21801085	1
cg21802401	1
cg21803141	1
cg21803661	1
cg21806233	1
cg21807253	1
cg21808131	1
cg21808937	1
cg21810664	1
cg21811549	1
cg21814362	1
cg21814615	1
cg21815502	1
cg21824455	1
cg21825577	1
cg21827221	1
cg21829420	1
cg21831587	1
cg21832962	1
cg21833728	1
cg21835298	1
cg21836827	1
cg21840121	1
cg21840672	1
cg21843195	1
cg21843262	1
cg21844331	1
cg21844726	1
cg21845373	1
cg21846159	1
cg21848066	1
cg21850429	1
cg21852342	1
cg21852905	1
cg21853198	1
cg21853296	1
cg21856435	1
cg21857017	1
cg21857146	1
cg21858856	1
cg21858899	1
cg21862797	1
cg21863946	1
cg21864616	1
cg21865926	1
cg21866125	1
cg21867109	1
cg21867608	1
cg21868636	1
cg21868699	1
cg21869524	1
cg21870274	1
cg21870518	1
cg21870885	1
cg21871203	1
cg21872009	1
cg21872919	1
cg21873524	1
cg21873567	1
cg21874706	1
cg21879320	1
cg21880422	1
cg21882037	1
cg21883115	1
cg21884372	1
cg21886389	1
cg21887309	1
cg21889078	1
cg21890592	1
cg21890850	1
cg21892758	1
cg21893651	1
cg21894728	1
cg21896454	1
cg21897004	1
cg21898280	1
cg21900653	1
cg21902160	1
cg21903079	1
cg21904654	1
cg21906138	1
cg21906539	1
cg21906586	1
cg21906644	1
cg21908038	1
cg21909192	1
cg21909533	1
cg21909782	1
cg21910489	1
cg21911100	1
cg21911143	1
cg21912197	1
cg21913027	1
cg21914477	1
cg21915074	1
cg21915337	1
cg21915666	1
cg21915917	1
cg21915962	1
cg21916358	1
cg21919437	1
cg21921584	1
cg21922369	1
cg21922416	1
cg21922825	1
cg21928406	1
cg21929784	1
cg21930286	1
cg21930842	1
cg21930889	1
cg21930968	1
cg21931864	1
cg21932190	1
cg21932400	1
cg21932466	1
cg21933197	1
cg21934337	1
cg21936261	1
cg21937152	1
cg21937887	1
cg21938694	1
cg21939303	1
cg21941796	1
cg21942701	1
cg21943418	1
cg21944459	1
cg21945322	1
cg21945686	1
cg21947488	1
cg21948071	1
cg21948827	1
cg21950609	1
cg21952928	1
cg21957306	1
cg21958457	1
cg21959414	1
cg21959912	1
cg21962600	1
cg21963048	1
cg21963218	1
cg21963320	1
cg21963583	1
cg21964058	1
cg21966345	1
cg21969548	1
cg21969566	1
cg21969884	1
cg21970626	1
cg21974985	1
cg21977057	1
cg21979437	1
cg21980338	1
cg21981298	1
cg21984129	1
cg21984635	1
cg21985132	1
cg21987390	1
cg21987731	1
cg21989307	1
cg21990316	1
cg21995068	1
cg21995203	1
cg21995377	1
cg21995484	1
cg21996134	1
cg21996139	1
cg21996336	1
cg21997182	1
cg21997198	1
cg21998505	1
cg21999563	1
cg22000984	1
cg22001073	1
cg22001279	1
cg22005401	1
cg22006699	1
cg22012333	1
cg22012477	1
cg22012577	1
cg22012975	1
cg22014379	1
cg22014891	1
cg22014986	1
cg22015128	1
cg22016447	1
cg22017187	1
cg22017654	1
cg22018116	1
cg22019065	1
cg22020455	1
cg22021768	1
cg22021832	1
cg22022580	1
cg22023035	1
cg22027879	1
cg22028814	1
cg22029396	1
cg22029476	1
cg22030214	1
cg22034268	1
cg22036057	1
cg22037209	1
cg22038319	1
cg22038700	1
cg22039215	1
cg22040728	1
cg22040809	1
cg22040889	1
cg22040989	1
cg22041073	1
cg22041446	1
cg22041507	1
cg22041640	1
cg22042157	1
cg22042992	1
cg22044216	1
cg22044582	1
cg22047977	1
cg22049321	1
cg22052720	1
cg22053558	1
cg22053560	1
cg22053721	1
cg22058467	1
cg22058533	1
cg22059431	1
cg22059735	1
cg22060694	1
cg22062383	1
cg22063722	1
cg22065923	1
cg22066146	1
cg22066262	1
cg22067617	1
cg22068400	1
cg22068759	1
cg22069017	1
cg22069388	1
cg22070177	1
cg22070865	1
cg22071169	1
cg22072691	1
cg22072825	1
cg22073507	1
cg22075245	1
cg22076228	1
cg22077962	1
cg22077988	1
cg22080472	1
cg22082216	1
cg22083062	1
cg22083641	1
cg22083790	1
cg22085718	1
cg22087053	1
cg22087953	1
cg22088645	1
cg22090266	1
cg22092111	1
cg22093640	1
cg22093885	1
cg22094706	1
cg22095238	1
cg22099398	1
cg22100852	1
cg22104394	1
cg22105103	1
cg22105215	1
cg22105495	1
cg22106265	1
cg22107546	1
cg22107662	1
cg22108265	1
cg22108680	1
cg22109801	1
cg22110492	1
cg22111032	1
cg22115126	1
cg22116555	1
cg22116966	1
cg22117193	1
cg22117642	1
cg22120509	1
cg22120738	1
cg22120894	1
cg22122532	1
cg22122542	1
cg22122572	1
cg22123459	1
cg22123804	1
cg22124493	1
cg22125253	1
cg22125717	1
cg22127299	1
cg22128605	1
cg22128830	1
cg22129241	1
cg22130067	1
cg22130868	1
cg22131547	1
cg22132026	1
cg22133949	1
cg22135511	1
cg22135583	1
cg22136020	1
cg22136960	1
cg22139774	1
cg22141780	1
cg22142212	1
cg22147827	1
cg22148934	1
cg22148999	1
cg22149095	1
cg22150440	1
cg22152229	1
cg22152667	1
cg22153062	1
cg22154293	1
cg22154447	1
cg22155325	1
cg22155914	1
cg22157255	1
cg22157398	1
cg22158158	1
cg22158252	1
cg22158476	1
cg22159716	1
cg22160349	1
cg22161736	1
cg22162314	1
cg22162478	1
cg22163834	1
cg22163966	1
cg22164177	1
cg22165480	1
cg22167093	1
cg22167498	1
cg22168674	1
cg22170222	1
cg22171314	1
cg22173481	1
cg22174010	1
cg22174356	1
cg22177227	1
cg22177585	1
cg22177721	1
cg22180614	1
cg22180738	1
cg22182781	1
cg22183053	1
cg22185268	1
cg22185643	1
cg22187246	1
cg22191803	1
cg22192412	1
cg22192744	1
cg22193393	1
cg22193447	1
cg22193924	1
cg22194396	1
cg22197092	1
cg22197358	1
cg22198623	1
cg22199216	1
cg22199361	1
cg22201997	1
cg22203862	1
cg22204050	1
cg22204954	1
cg22205573	1
cg22205607	1
cg22207141	1
cg22208536	1
cg22211749	1
cg22211784	1
cg22212314	1
cg22212542	1
cg22213193	1
cg22215836	1
cg22216431	1
cg22216952	1
cg22218470	1
cg22219933	1
cg22221657	1
cg22222355	1
cg22222592	1
cg22224202	1
cg22225307	1
cg22225685	1
cg22227747	1
cg22227893	1
cg22230584	1
cg22231758	1
cg22232048	1
cg22233152	1
cg22234135	1
cg22235936	1
cg22236073	1
cg22236711	1
cg22238692	1
cg22241014	1
cg22246565	1
cg22247005	1
cg22249754	1
cg22249956	1
cg22250376	1
cg22251401	1
cg22252283	1
cg22252903	1
cg22252938	1
cg22254313	1
cg22255532	1
cg22257747	1
cg22258230	1
cg22258490	1
cg22259242	1
cg22260982	1
cg22261402	1
cg22261987	1
cg22267131	1
cg22267542	1
cg22268279	1
cg22268467	1
cg22269622	1
cg22269969	1
cg22270914	1
cg22272240	1
cg22272911	1
cg22274522	1
cg22275314	1
cg22276047	1
cg22276251	1
cg22276519	1
cg22276528	1
cg22276619	1
cg22277272	1
cg22281935	1
cg22282632	1
cg22282896	1
cg22283959	1
cg22287166	1
cg22287731	1
cg22288066	1
cg22288613	1
cg22290284	1
cg22291580	1
cg22294288	1
cg22297305	1
cg22298437	1
cg22298470	1
cg22299782	1
cg22300615	1
cg22300727	1
cg22303227	1
cg22304255	1
cg22305782	1
cg22306579	1
cg22308746	1
cg22308926	1
cg22312050	1
cg22313601	1
cg22317184	1
cg22318821	1
cg22320231	1
cg22321514	1
cg22323966	1
cg22324618	1
cg22326188	1
cg22326973	1
cg22328857	1
cg22332589	1
cg22332696	1
cg22336754	1
cg22344661	1
cg22344949	1
cg22345349	1
cg22345896	1
cg22347126	1
cg22349387	1
cg22349487	1
cg22352717	1
cg22353381	1
cg22354397	1
cg22354505	1
cg22358066	1
cg22358067	1
cg22358241	1
cg22361727	1
cg22361816	1
cg22364098	1
cg22364675	1
cg22364729	1
cg22366696	1
cg22366885	1
cg22366938	1
cg22368426	1
cg22369009	1
cg22371963	1
cg22372508	1
cg22373472	1
cg22375853	1
cg22380663	1
cg22380849	1
cg22381527	1
cg22381563	1
cg22382112	1
cg22383744	1
cg22384010	1
cg22388316	1
cg22389215	1
cg22389615	1
cg22392276	1
cg22392809	1
cg22394869	1
cg22394889	1
cg22395335	1
cg22396792	1
cg22401419	1
cg22402291	1
cg22403154	1
cg22405122	1
cg22406869	1
cg22407123	1
cg22407511	1
cg22407879	1
cg22408559	1
cg22409727	1
cg22411185	1
cg22411415	1
cg22411837	1
cg22413399	1
cg22413749	1
cg22415591	1
cg22415810	1
cg22416672	1
cg22418083	1
cg22420257	1
cg22420756	1
cg22423821	1
cg22426139	1
cg22426650	1
cg22427401	1
cg22432612	1
cg22433141	1
cg22433325	1
cg22434333	1
cg22434766	1
cg22435300	1
cg22435349	1
cg22435580	1
cg22436103	1
cg22436634	1
cg22439381	1
cg22439783	1
cg22441237	1
cg22442210	1
cg22443102	1
cg22443258	1
cg22444730	1
cg22447396	1
cg22447539	1
cg22448679	1
cg22449330	1
cg22451782	1
cg22453033	1
cg22454564	1
cg22455667	1
cg22456785	1
cg22457503	1
cg22458401	1
cg22458832	1
cg22459051	1
cg22459078	1
cg22459320	1
cg22460081	1
cg22460590	1
cg22464447	1
cg22466573	1
cg22466850	1
cg22475082	1
cg22478179	1
cg22478447	1
cg22480490	1
cg22481162	1
cg22481882	1
cg22482048	1
cg22482142	1
cg22483030	1
cg22483634	1
cg22486083	1
cg22487242	1
cg22487367	1
cg22489198	1
cg22492936	1
cg22493236	1
cg22493413	1
cg22493809	1
cg22494346	1
cg22495150	1
cg22496380	1
cg22496920	1
cg22498050	1
cg22499139	1
cg22499237	1
cg22499893	1
cg22500738	1
cg22502179	1
cg22503116	1
cg22504933	1
cg22505295	1
cg22505778	1
cg22508530	1
cg22509014	1
cg22509113	1
cg22510362	1
cg22510396	1
cg22510911	1
cg22511432	1
cg22511706	1
cg22515648	1
cg22515696	1
cg22516105	1
cg22516161	1
cg22517607	1
cg22517681	1
cg22518769	1
cg22519158	1
cg22519672	1
cg22522402	1
cg22522985	1
cg22523074	1
cg22523851	1
cg22529427	1
cg22529668	1
cg22529822	1
cg22531172	1
cg22531257	1
cg22533724	1
cg22534288	1
cg22535679	1
cg22537843	1
cg22540561	1
cg22541535	1
cg22541830	1
cg22541831	1
cg22542036	1
cg22542120	1
cg22542420	1
cg22542632	1
cg22542685	1
cg22542702	1
cg22544007	1
cg22545618	1
cg22545899	1
cg22547286	1
cg22550397	1
cg22551695	1
cg22552237	1
cg22556816	1
cg22559355	1
cg22560438	1
cg22560952	1
cg22561380	1
cg22561567	1
cg22562335	1
cg22562363	1
cg22563036	1
cg22563742	1
cg22564285	1
cg22564551	1
cg22564599	1
cg22565361	1
cg22572125	1
cg22573179	1
cg22574873	1
cg22575379	1
cg22577120	1
cg22578373	1
cg22578698	1
cg22579467	1
cg22580088	1
cg22581364	1
cg22584054	1
cg22584157	1
cg22584440	1
cg22587675	1
cg22589778	1
cg22590099	1
cg22590594	1
cg22591006	1
cg22591672	1
cg22591862	1
cg22592346	1
cg22593889	1
cg22594737	1
cg22595315	1
cg22595526	1
cg22595806	1
cg22596861	1
cg22597438	1
cg22598267	1
cg22598840	1
cg22603366	1
cg22604188	1
cg22605641	1
cg22605785	1
cg22606179	1
cg22608996	1
cg22609331	1
cg22609510	1
cg22609722	1
cg22610787	1
cg22611057	1
cg22613969	1
cg22614748	1
cg22617703	1
cg22617898	1
cg22618752	1
cg22619910	1
cg22621161	1
cg22621535	1
cg22621542	1
cg22621663	1
cg22622183	1
cg22622676	1
cg22623273	1
cg22625576	1
cg22627222	1
cg22628064	1
cg22629482	1
cg22629722	1
cg22630160	1
cg22630768	1
cg22634105	1
cg22635098	1
cg22636056	1
cg22638471	1
cg22638505	1
cg22639048	1
cg22643337	1
cg22646054	1
cg22648015	1
cg22648282	1
cg22649124	1
cg22649289	1
cg22649290	1
cg22649640	1
cg22651968	1
cg22652960	1
cg22652999	1
cg22654517	1
cg22654601	1
cg22654677	1
cg22656544	1
cg22656550	1
cg22656997	1
cg22657059	1
cg22657457	1
cg22658129	1
cg22658229	1
cg22658660	1
cg22659230	1
cg22661775	1
cg22662834	1
cg22662844	1
cg22666828	1
cg22668218	1
cg22669842	1
cg22670733	1
cg22671611	1
cg22673336	1
cg22674388	1
cg22675593	1
cg22676447	1
cg22678674	1
cg22680066	1
cg22680911	1
cg22683283	1
cg22683657	1
cg22684316	1
cg22685226	1
cg22685566	1
cg22685907	1
cg22686253	1
cg22688687	1
cg22689396	1
cg22690188	1
cg22691336	1
cg22692118	1
cg22692213	1
cg22693493	1
cg22694630	1
cg22696612	1
cg22697001	1
cg22697572	1
cg22698031	1
cg22700039	1
cg22702949	1
cg22705316	1
cg22706901	1
cg22710391	1
cg22710633	1
cg22710840	1
cg22711619	1
cg22713752	1
cg22714517	1
cg22715479	1
cg22716025	1
cg22717900	1
cg22718111	1
cg22722802	1
cg22722807	1
cg22724179	1
cg22724433	1
cg22724639	1
cg22724921	1
cg22725940	1
cg22726373	1
cg22727761	1
cg22728225	1
cg22728851	1
cg22729562	1
cg22730048	1
cg22730398	1
cg22730636	1
cg22731190	1
cg22731215	1
cg22731638	1
cg22732055	1
cg22733608	1
cg22734315	1
cg22734451	1
cg22736267	1
cg22736718	1
cg22736777	1
cg22739610	1
cg22740527	1
cg22743525	1
cg22744480	1
cg22745624	1
cg22746681	1
cg22748606	1
cg22753417	1
cg22753462	1
cg22753508	1
cg22753515	1
cg22753607	1
cg22754489	1
cg22756356	1
cg22757531	1
cg22758238	1
cg22758714	1
cg22759173	1
cg22759686	1
cg22761795	1
cg22764186	1
cg22765718	1
cg22766368	1
cg22767001	1
cg22767164	1
cg22767754	1
cg22767914	1
cg22768273	1
cg22769911	1
cg22770088	1
cg22771332	1
cg22771759	1
cg22772235	1
cg22772698	1
cg22773100	1
cg22773314	1
cg22774681	1
cg22776443	1
cg22778503	1
cg22779195	1
cg22780242	1
cg22785256	1
cg22785972	1
cg22786898	1
cg22793065	1
cg22793067	1
cg22794127	1
cg22795192	1
cg22796313	1
cg22797182	1
cg22797884	1
cg22797978	1
cg22798287	1
cg22798303	1
cg22799069	1
cg22801075	1
cg22802167	1
cg22802773	1
cg22803772	1
cg22803950	1
cg22804352	1
cg22804606	1
cg22805431	1
cg22805500	1
cg22805605	1
cg22805813	1
cg22807598	1
cg22808713	1
cg22809780	1
cg22810105	1
cg22810196	1
cg22810515	1
cg22813165	1
cg22814417	1
cg22814564	1
cg22816218	1
cg22816621	1
cg22817647	1
cg22818319	1
cg22818873	1
cg22819952	1
cg22821930	1
cg22822440	1
cg22822890	1
cg22824450	1
cg22831795	1
cg22833127	1
cg22836066	1
cg22836207	1
cg22841338	1
cg22842855	1
cg22842932	1
cg22844780	1
cg22844849	1
cg22846741	1
cg22847221	1
cg22848031	1
cg22849543	1
cg22850505	1
cg22851175	1
cg22852134	1
cg22852503	1
cg22856329	1
cg22857324	1
cg22859054	1
cg22860195	1
cg22860534	1
cg22860848	1
cg22861794	1
cg22862656	1
cg22863700	1
cg22864077	1
cg22864244	1
cg22865700	1
cg22865769	1
cg22866147	1
cg22867154	1
cg22868425	1
cg22869224	1
cg22869804	1
cg22870596	1
cg22870667	1
cg22870756	1
cg22871566	1
cg22871659	1
cg22872002	1
cg22872349	1
cg22874828	1
cg22875855	1
cg22876699	1
cg22876713	1
cg22877331	1
cg22877925	1
cg22878469	1
cg22879057	1
cg22879282	1
cg22879316	1
cg22881325	1
cg22884857	1
cg22885136	1
cg22885278	1
cg22885407	1
cg22887748	1
cg22889570	1
cg22891099	1
cg22891500	1
cg22891520	1
cg22892485	1
cg22894161	1
cg22895305	1
cg22896703	1
cg22897634	1
cg22899037	1
cg22899380	1
cg22900217	1
cg22900519	1
cg22901940	1
cg22902400	1
cg22902802	1
cg22903061	1
cg22903528	1
cg22905859	1
cg22906692	1
cg22906924	1
cg22907277	1
cg22907692	1
cg22909083	1
cg22909383	1
cg22911793	1
cg22914762	1
cg22914764	1
cg22916593	1
cg22918356	1
cg22919657	1
cg22919686	1
cg22919784	1
cg22923319	1
cg22923487	1
cg22924269	1
cg22925103	1
cg22926554	1
cg22926824	1
cg22929793	1
cg22929840	1
cg22932195	1
cg22932223	1
cg22933020	1
cg22933232	1
cg22933439	1
cg22933538	1
cg22934006	1
cg22934824	1
cg22937462	1
cg22940263	1
cg22940953	1
cg22941025	1
cg22941588	1
cg22942169	1
cg22942245	1
cg22946582	1
cg22947402	1
cg22947481	1
cg22948085	1
cg22949229	1
cg22949345	1
cg22949767	1
cg22949881	1
cg22950493	1
cg22950933	1
cg22951229	1
cg22952341	1
cg22953510	1
cg22954265	1
cg22954818	1
cg22956023	1
cg22956237	1
cg22956811	1
cg22956922	1
cg22957752	1
cg22958079	1
cg22958118	1
cg22958262	1
cg22958715	1
cg22959578	1
cg22959894	1
cg22960051	1
cg22960187	1
cg22961716	1
cg22961747	1
cg22961815	1
cg22963027	1
cg22963191	1
cg22963587	1
cg22963979	1
cg22964396	1
cg22964768	1
cg22964775	1
cg22964985	1
cg22967383	1
cg22972262	1
cg22972402	1
cg22973026	1
cg22974100	1
cg22974462	1
cg22974505	1
cg22975244	1
cg22978316	1
cg22979356	1
cg22979531	1
cg22979546	1
cg22979996	1
cg22980453	1
cg22980697	1
cg22980863	1
cg22982884	1
cg22983641	1
cg22983677	1
cg22985595	1
cg22986597	1
cg22987590	1
cg22988865	1
cg22989463	1
cg22989659	1
cg22991163	1
cg22991925	1
cg22992057	1
cg22992504	1
cg22992591	1
cg22993358	1
cg22995176	1
cg22997906	1
cg22998206	1
cg22998777	1
cg22998811	1
cg22998840	1
cg23000550	1
cg23000862	1
cg23001457	1
cg23003872	1
cg23007076	1
cg23009079	1
cg23010765	1
cg23011899	1
cg23012288	1
cg23013894	1
cg23014672	1
cg23014800	1
cg23015949	1
cg23016632	1
cg23017753	1
cg23021237	1
cg23023044	1
cg23023870	1
cg23024775	1
cg23024913	1
cg23025654	1
cg23028840	1
cg23029185	1
cg23029409	1
cg23029519	1
cg23032200	1
cg23034757	1
cg23035602	1
cg23036232	1
cg23037186	1
cg23037537	1
cg23040554	1
cg23042796	1
cg23043218	1
cg23044169	1
cg23047079	1
cg23047322	1
cg23047397	1
cg23050340	1
cg23051632	1
cg23051859	1
cg23052267	1
cg23053516	1
cg23053723	1
cg23054647	1
cg23055064	1
cg23055199	1
cg23055377	1
cg23055499	1
cg23058911	1
cg23059376	1
cg23059868	1
cg23060646	1
cg23061114	1
cg23063945	1
cg23064501	1
cg23065415	1
cg23068623	1
cg23070665	1
cg23071740	1
cg23071791	1
cg23073111	1
cg23074704	1
cg23075026	1
cg23075771	1
cg23076474	1
cg23076826	1
cg23078522	1
cg23080427	1
cg23081488	1
cg23082521	1
cg23082620	1
cg23082773	1
cg23083229	1
cg23085500	1
cg23087961	1
cg23088286	1
cg23088403	1
cg23089436	1
cg23089764	1
cg23090671	1
cg23090776	1
cg23091656	1
cg23092040	1
cg23092381	1
cg23093609	1
cg23095043	1
cg23095732	1
cg23096272	1
cg23096401	1
cg23096558	1
cg23099145	1
cg23099740	1
cg23100370	1
cg23100493	1
cg23100591	1
cg23100810	1
cg23101093	1
cg23101138	1
cg23101686	1
cg23102129	1
cg23102197	1
cg23102388	1
cg23103346	1
cg23103406	1
cg23105099	1
cg23105183	1
cg23105237	1
cg23106865	1
cg23107144	1
cg23109174	1
cg23112651	1
cg23114772	1
cg23117530	1
cg23117565	1
cg23117592	1
cg23121777	1
cg23123267	1
cg23123918	1
cg23125249	1
cg23128056	1
cg23129217	1
cg23131131	1
cg23134100	1
cg23135850	1
cg23136799	1
cg23137666	1
cg23140076	1
cg23140396	1
cg23141987	1
cg23144563	1
cg23146713	1
cg23147443	1
cg23148631	1
cg23148701	1
cg23149064	1
cg23149573	1
cg23151401	1
cg23152667	1
cg23153338	1
cg23153615	1
cg23154064	1
cg23154747	1
cg23155606	1
cg23155932	1
cg23156245	1
cg23156439	1
cg23156804	1
cg23158658	1
cg23158892	1
cg23159493	1
cg23159693	1
cg23161251	1
cg23161318	1
cg23162087	1
cg23162686	1
cg23163644	1
cg23165431	1
cg23166258	1
cg23166445	1
cg23166740	1
cg23166787	1
cg23167528	1
cg23169605	1
cg23170959	1
cg23171179	1
cg23172907	1
cg23173817	1
cg23175428	1
cg23176663	1
cg23178809	1
cg23182239	1
cg23182836	1
cg23184503	1
cg23185262	1
cg23186955	1
cg23187015	1
cg23190054	1
cg23190402	1
cg23190472	1
cg23191009	1
cg23191072	1
cg23191740	1
cg23193730	1
cg23195619	1
cg23195753	1
cg23198529	1
cg23199403	1
cg23200466	1
cg23200509	1
cg23200675	1
cg23201419	1
cg23201676	1
cg23202090	1
cg23203338	1
cg23203755	1
cg23205807	1
cg23206289	1
cg23207324	1
cg23211470	1
cg23212786	1
cg23213018	1
cg23214207	1
cg23215275	1
cg23215483	1
cg23216004	1
cg23216292	1
cg23217283	1
cg23217946	1
cg23218535	1
cg23219332	1
cg23219925	1
cg23219933	1
cg23220420	1
cg23221139	1
cg23221431	1
cg23221506	1
cg23222247	1
cg23222745	1
cg23224356	1
cg23224458	1
cg23224752	1
cg23225234	1
cg23225699	1
cg23226387	1
cg23227259	1
cg23227285	1
cg23228779	1
cg23231093	1
cg23231902	1
cg23231910	1
cg23232056	1
cg23234602	1
cg23235004	1
cg23235069	1
cg23236165	1
cg23236169	1
cg23237733	1
cg23238918	1
cg23241950	1
cg23242649	1
cg23243012	1
cg23243929	1
cg23245663	1
cg23246360	1
cg23250039	1
cg23253399	1
cg23253988	1
cg23255774	1
cg23256235	1
cg23257220	1
cg23257859	1
cg23259711	1
cg23259713	1
cg23259851	1
cg23260966	1
cg23261204	1
cg23261420	1
cg23261820	1
cg23264413	1
cg23266398	1
cg23267110	1
cg23267450	1
cg23267554	1
cg23267872	1
cg23268879	1
cg23270103	1
cg23270808	1
cg23272880	1
cg23273834	1
cg23274244	1
cg23275764	1
cg23281456	1
cg23283288	1
cg23283362	1
cg23283474	1
cg23283621	1
cg23284292	1
cg23284476	1
cg23285059	1
cg23285599	1
cg23285750	1
cg23286105	1
cg23286756	1
cg23289734	1
cg23290146	1
cg23291682	1
cg23291865	1
cg23293787	1
cg23299156	1
cg23300865	1
cg23300961	1
cg23303070	1
cg23303505	1
cg23306755	1
cg23308914	1
cg23309128	1
cg23309203	1
cg23310835	1
cg23311108	1
cg23313274	1
cg23313644	1
cg23313963	1
cg23315518	1
cg23316161	1
cg23316923	1
cg23317501	1
cg23319012	1
cg23319982	1
cg23320334	1
cg23323395	1
cg23323468	1
cg23323926	1
cg23323948	1
cg23324149	1
cg23325483	1
cg23325997	1
cg23326129	1
cg23327851	1
cg23328109	1
cg23328335	1
cg23329543	1
cg23331626	1
cg23331837	1
cg23334804	1
cg23336323	1
cg23336561	1
cg23336892	1
cg23337631	1
cg23338752	1
cg23339482	1
cg23339709	1
cg23340286	1
cg23341299	1
cg23341970	1
cg23344121	1
cg23350580	1
cg23351290	1
cg23351707	1
cg23352145	1
cg23353281	1
cg23353952	1
cg23355166	1
cg23355997	1
cg23361609	1
cg23363202	1
cg23363484	1
cg23363526	1
cg23363818	1
cg23365392	1
cg23369114	1
cg23371371	1
cg23371542	1
cg23371570	1
cg23371720	1
cg23371800	1
cg23372297	1
cg23374847	1
cg23374864	1
cg23375282	1
cg23375972	1
cg23376467	1
cg23377852	1
cg23378108	1
cg23378142	1
cg23380039	1
cg23380307	1
cg23381598	1
cg23382101	1
cg23388086	1
cg23388451	1
cg23389807	1
cg23390488	1
cg23392434	1
